id,scrap_date,price,description,location,type,phone,url,habitaciones,baños,metros_cuadrados,otros
157744215,2020-11-02 19:00:53,2400,"ESPECTACULAR PISO EN FINCA SEÑORIAL EN PLENO CENTRO DE BARCELONA  Barcelona esla ciudad donde todo el mundo quiere vivir. A su agradable climatología que prácticamente dura todo el año, se añade su bella arquitectura, su seguridad y su espectacular oferta cultural, de ocio y gastronomía. El dis...","Gravina, Ciutat Vella",Apartamento,932 511 453,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/157744215/d,2 habs.,2 baños,90 m²,
157744200,2020-11-02 19:00:53,795,"Magnifico piso de 50m² ubicado delante mismo de Ronda de Dalt (Passeig Vall d´Hebrón esquina C/ Canigó). A 1 minuto de parada de Metro L-3 Valldaura. 2 real sin ascensor. Sin terraza ni balcón, pero muy luminoso! Consta de: Salón-comedor de unos 17m² 2 habitaciones: 1 doble con armario empo...","Passeig de la Vall D'hebron, Horta - Guinardó",Piso,932 938 217,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion/157744200/d,2 habs.,1 baño,50 m²,
157744198,2020-11-02 19:00:53,623,"DISPONIBLE A PARTIR DEL 4 DE DICIEMBRE  Apartamento reformado de 40m2, distribuido en un luminoso salón-comedor con cocina semi-americana equipada con vitrocerámica, campana extractora, nevera y microondas, y un dormitorio doble con baño en suite. La vivienda dispone de suelos de tarima, calefacc...",Horta - Guinardó,Piso,981 965 709,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor/157744198/d,1 hab.,1 baño,40 m²,con ascensor
157744174,2020-11-02 19:00:53,1390,"Magnífico loft a estrenar con terraza de 24m2 situado junto a Rambla de Poblenou y cerca de Diagonal Mar. El loft se sitúa en la planta baja de un edificio de construcción nueva. Junto a la entrada se encuentran dos baños con plato de ducha, los cuales a través de un pasillo dan acceso a un gran...",Sant Martí,Piso,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-no-amueblado/157744174/d,1 hab.,2 baños,100 m²,con terraza
157744173,2020-11-02 19:00:53,900,"piso de 82m2, cuenta con 3 habitaciones, 1 baño, salon y cocina. llamar al 934 15 00 48","Carrer del Doctor Pi I Molist, Nou Barris",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/el-turo-de-la-peira/157744173/d,3 habs.,1 baño,80 m²,
157744164,2020-11-02 19:00:53,2300,"Piso Luminoso con sol, reformado, Muy buenas vistas, doble circulación de aire, Silencioso, amplio balcón terraza, piscina comunitaria y jardín comunitario. 2 habitaciones dobles, una en suite, 2 baños. ubicado en el prestigiosos condominio. cuenta con conserjería y cámaras de video las 24hs. Co...",Sant Martí,Apartamento,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-trastero-ascensor-piscina-se-aceptan-mascotas-no-amueblado/157744164/d,2 habs.,2 baños,85 m²,con ascensor y terraza
157744159,2020-11-02 19:00:53,2200,"Exclusivo apartamento de unos 100 m2, recién reformado, espacioso y elegante. Situado en edificio de Eixample-Dreta, muy cerca de Passeig de Gràcia con calle Aragó. Gran salón-comedor con salida a 4 balcones que dan a exterior. Cocina reformada totalmente equipada con electrodomésticos nuevos. ...",Eixample,Piso,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-piscina-amueblado-se-aceptan-mascotas/157744159/d,2 habs.,2 baños,100 m²,con ascensor y terraza
157744152,2020-11-02 19:00:53,2200,"Este piso está situado en el centro de Barcelona, rodeado de todos los servicios necesarios (transporte, ocio, alimentación.. . ). Se encuentra dentro de una finca regia de 1887, con ascensor, en muy buen estado, amueblado y totalmente equipado.   El piso es amplio, de 170 m2 útiles, de techos...","Carrer Pau Claris, Eixample",Piso,932 515 098,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157744152/d,2 habs.,2 baños,189 m²,con ascensor
157744150,2020-11-02 19:00:53,875,"piso en ronda universidad, cuneta con 50m2, un baño y una habitacion, salon y cocina. llamar al 934 15 00 48","Plaça de la Universitat, Ciutat Vella",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/el-raval/157744150/d,1 hab.,1 baño,50 m²,
157744136,2020-11-02 19:00:53,2030,"En la zona de Sant Gervasi-Putxet, encontramos este excelente piso con terraza y vistas. El piso totalmente reformado e impecable y muy luminoso. Consta de un Salón-Comedor con salida a la terraza con vistas despejadas al paisaje. Cocina equipada con todos los electrodomésticos; frigorifico side...",Sarrià - Sant Gervasi,Piso,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-no-amueblado/157744136/d,4 habs.,2 baños,134 m²,con ascensor y terraza
157744128,2020-11-02 19:00:53,6000,"Apartamento exclusivo de lujo situado en pleno corazón del Eixample a sólo 3 calles del Passeig de Gràcia. Ideal para familias ya que posee 250 m2, cuenta con amplios espacios decorados al más mínimo detalle combinando diferentes estilos. Está distribuido en 2 habitaciones dobles en suite, 2 habi...","Carrer Bruc, Eixample",Piso,932 515 098,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157744128/d,5 habs.,5 baños,250 m²,con ascensor
157744124,2020-11-02 19:00:53,1100,"El inmueble cuenta con 65 m2, distribuidos en una habitación doble muy amplia, un baño y una cocina office integrada al salón.  El piso se encuentra en excelente estado, con todas las instalaciones a estrenar y sumamente luminoso, completamente exterior con salida a un amplio balcón.  Además,...","Gran Via de Les Corts Catalanes, 618, Eixample",Piso,935 436 308,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-zona-comunitaria-ascensor-amueblado-piscina/157744124/d,1 hab.,1 baño,65 m²,con ascensor y terraza
157744098,2020-11-02 19:00:53,2967,"ALQUILER TEMPORAL  Este apartamento de lujo ha sido recién decorado con 3 habitaciones dobles y 2 baños, amplio salón y cocina independiente de estilo americano.  El apartamento dispone de sistema de aire acondicionado y también calefacción, además de Wifi. La cocina está totalmente equipada ...",Eixample,Ático,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-no-amueblado/157744098/d,3 habs.,2 baños,111 m²,con ascensor y terraza
157744087,2020-11-02 19:00:53,800,"Piso totalmente a estrenar, situado en primera línea de mar. A tan solo 5 minutos andando de la playa y a 15 minutos del casco antiguo de Barcelona. El apartamento se encuentra en una cuarta planta, de una finca típica de la zona, construida en el año 1959, sin ascensor. Totalmente exterior a cal...","Carrer Berenguer Mallol, 5, Ciutat Vella",Piso,935 433 778,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/157744087/d,2 habs.,1 baño,43 m²,
157744063,2020-11-02 19:00:53,900,"Renaixença - Villar - Hospital de Sant Pau  Piso reformado de 75m²  Consta de gran salón comedor en dos ambientes distintos, uno destinado a zona de comedor y otro destinado a living-room, con zona mas sombreada para evitar destellos de luz natural en el televisor.  Cocina independiente refo...","Carrer Renaixença, 40, Horta - Guinardó",Piso,935 433 998,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157744063/d,3 habs.,1 baño,80 m²,con ascensor
157744057,2020-11-02 19:00:53,900,"se alquila piso de 50m2, cuenta con una habitacion, un baño, salon y cocina. llamar al 934 15 00 48","Carrer de L'escorial, Gràcia",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/vila-de-gracia/157744057/d,1 hab.,1 baño,50 m²,
157744055,2020-11-02 19:00:53,1300,"Encontramos este fabuloso piso en el Eixample Esquerra, a un paso del Clínic y del Mercat del Ninot y muy cerca de la Plaça Francesc Macià. Rodeado de tiendas, gimnasios, restaurantes y muy conectado con transporte público.    Es un piso alto y muy luminoso.  Cuando entramos encontramos una ha...","Carrer de Viladomat, Eixample",Piso,932 511 703,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-ascensor-amueblado/157744055/d,3 habs.,2 baños,90 m²,con ascensor y terraza
157744051,2020-11-02 19:00:53,950,"Desde tres hasta once meses!! wifi incluido  Este piso reformado se encuentra en Carrer de Montcada, 08003, Barcelona, Barcelona, situado en el distrito de gotico, en la planta 3. Es un apartamento luminoso que tiene 65 m2 de los cuales 59 m2 son útiles y dispone de 1 habitaciones y 1 baños.  ...","Carrer de Montcada, Ciutat Vella",Apartamento,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado/157744051/d,1 hab.,1 baño,65 m²,
157744050,2020-11-02 19:00:53,875,"piso de 62m2, cuenta con 2 habitaciones, 1 baño, salon y cocina. llamar al 934 15 00 48","Plaça del Pes de la Palla, Ciutat Vella",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/el-raval/157744050/d,2 habs.,1 baño,60 m²,
157744049,2020-11-02 19:00:53,930,"La Perla - Verdi - Torrijos   Piso refomado de 65m2 en finca con ascensor de Vila de Gràcia   Totalmente exterior, con luz natural en todas las estancias.   Consta de amplio salón comedor exterior con salida a balcón.  Cocina independiente equipada con horno, vitro-cerámica y extractor.  ...","Carrer Perla, 25, Gràcia",Piso,935 433 998,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-ascensor/157744049/d,2 habs.,1 baño,65 m²,con ascensor
157744042,2020-11-02 19:00:53,550,"Piso a 50 metros de la playa de 2 habitaciones amueblado y equipado. Las 2 habitaciones son exteriores, una doble y otra individual. Baño completo con plato de ducha. Cocina equipada. Salón comedor con balcón. Suministros dados de alta. Gastos de comunidad incluidos. Registro de agentes inmobilia...","Sòria, 11, Ciutat Vella",Piso,932 992 519,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado-television/157744042/d,2 habs.,1 baño,45 m²,
157744029,2020-11-02 19:00:53,2000,"Magnifico piso señorial en la zona alta de Barcelona con 112m2 situado en una finca regia.  Se alquila sin muebles. Dispone de 4  habitaciones de las cuales hay 3 dobles y 1 individual .  Hay 2 baños, completos. Los suelos son de parqué hay calefacción individual por gas. La Cocina es amplia y es...",Sarrià - Sant Gervasi,Piso,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157744029/d,4 habs.,2 baños,112 m²,con ascensor
157744008,2020-11-02 19:00:53,890,"piso de alquiler en calle galileu, cuenta con 65m2, 2 habitaciones, 1 baño, salon y cocina. llamar al 934 15 00 48","Carrer de Galileu, Les Corts",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/barri-de-les-corts/157744008/d,2 habs.,1 baño,65 m²,
157743825,2020-11-02 19:00:53,2950,"Exclusivo piso en alquiler, completamente reformado, situado en una de las mejores de zonas de Barcelona y junto a Turó Parc, con una superficie de 134m² distribuidos en 3 habitaciones (Una de ellas en suite con baño con plato de ducha, una doble con armarios empotrados y una individual convertib...",Sarrià - Sant Gervasi,Planta baja,935 432 531,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-trastero-ascensor-patio-internet/157743825/d,3 habs.,2 baños,134 m²,con ascensor y terraza
157743805,2020-11-02 19:00:53,1095,"A 2 min. andando de PLAÇA ESPANYA, enfrente de la Fira de Barcelona Montjuic. Excelente zona con todo tipo de servicios (entre los barrios de Sant Antoni y Sants), muy buena comunicación (Metro L1 L3 L8, varias lineas de Bus y de los FCG) Amplio y luminoso piso, salón con salida a balcón exterio...","Avinguda del Paral.lel, Eixample",Piso,932 938 428,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado-television/157743805/d,4 habs.,2 baños,88 m²,con ascensor
157743804,2020-11-02 19:00:53,2400,"Preciosa vivienda de 146m2 recién reformada a estrenar, en el corazón del ensanche en la calle Valencia entre las  Calles Aribau y Muntaner, muy cerca del transporte publico. La vivienda se compone de cinco dormitorios dos dobles uno con salida a un balcón y tres individuales y un cuarto traster...","Carrer de València, Eixample",Piso,932 755 008,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion/157743804/d,5 habs.,2 baños,146 m²,
157743799,2020-11-02 19:00:53,1550,"ALQUILER 3 HASTA 11 MESES    Este piso se encuentra en Carrer de la Pescateria, 08003, Barcelona, Barcelona, en la planta 3. Es un piso que tiene 90 m2 de los cuales 88 m2 son útiles .  Es un apartamento en el distrito de Born. Está situado en el cuarto piso, con aire acondicionado y aire c...","Carrer de la Pescateria, Ciutat Vella",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado/157743799/d,2 habs.,1 baño,90 m²,
157743792,2020-11-02 19:00:53,960,"Este maravilloso piso de obra nueva totalmente amueblado y equipado se caracteriza por su luminosidad y tranquilidad.  Cuenta con una habitación doble, un baño completo con ducha y una cocina totalmente equipada con los mejores electrodomésticos.   Wifi incluido en el precio  Parking opcion...",Sants - Montjuïc,Piso,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157743792/d,1 hab.,1 baño,45 m²,con ascensor
157743790,2020-11-02 19:00:53,670,Piso de 1 habitación. Amplio salón comedor con cocina americana. A pocos metros de Ronda Sant Antoni. Baño completo con plato de ducha. Recién Pintado. Amueblado y equipado. Balcón. Finca con Ascensor. Listo para entrar. Gastos de comunidad incluidos. Registro de agentes inmobiliarios: AICAT: 7277,"Carrer de Sant Antoni Abat, Ciutat Vella",Piso,932 992 519,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157743790/d,1 hab.,1 baño,45 m²,con ascensor
157743786,2020-11-02 19:00:53,1050,Ático de 26 m2 muy luminoso. Está en la planta 8 de un edificio con ascensor. El piso está totalmente reformado. Consta de una habitación doble y luminosa y de un baño con plato de ducha. Dispone de aire acondicionado y calefacción y una TERRAZA PRIVATIVA de 40 M2. Está situado en Aragón con Pase...,"Carrer D'aragó, Eixample",Ático,932 933 087,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/157743786/d,1 hab.,1 baño,26 m²,con ascensor y terraza
157743780,2020-11-02 19:00:53,1800,"En una finca emblemática del Turo Park ponemos en alquiler esta vivienda recientemente reformada. Se distribuye en un amplio salón comedor muy luminoso, cocina independiente completamente equipada, cuatro dormitorios y dos baños. La habitación de matrimonio es exterior y muy amplia y de las otras...",Sarrià - Sant Gervasi,Piso,935 432 853,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor/157743780/d,4 habs.,2 baños,131 m²,con ascensor
157743776,2020-11-02 19:00:53,1300,"ALQUILER 3 HASTA 11 MESES  Este piso se encuentra en Carrer de la Pescateria, 08003, Barcelona, Barcelona, en la planta 3. Es un piso amueblado que tiene 70 m2 de los cuales 68 m2 son útiles y dispone de 1 habitaciones y 1 baños.  Incluye balcón y tiene cama doble.","Carrer de la Pescateria, Ciutat Vella",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado/157743776/d,1 hab.,1 baño,70 m²,
157743771,2020-11-02 19:00:53,850,"¡Disponible ahora! Este acogedor estudio de 45 m2 está situado en una calle tranquila en el corazón de la ciudad, en la bonita zona de Sant Pere - Santa Caterina i la Ribera, justo al límite de El Born. Se encuentra a poca distancia a pie del famoso Arco de...","Calle Sant Pere Mitja, Ciutat Vella",Apartamento,932 993 212,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-amueblado/157743771/d,1 hab.,1 baño,45 m²,con terraza
157743761,2020-11-02 19:00:53,1000,"Magnífico Sobre Ático de 61 m2 con hermosas vistas!  La propiedad ha sido reformada recientemente, y consta de un diseño tradicional, con materiales de calidad. Consta de una cocina tipo americana, totalmente equipada con todos los electrodomésticos necesarios para el día a día. Además, cuenta ...","Carrer de Portbou, 14, Sants - Montjuïc",Ático,935 436 308,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/157743761/d,2 habs.,1 baño,61 m²,con ascensor y terraza
157743753,2020-11-02 19:00:53,2900,"Este piso reformado se encuentra en Rambla de Catalunya, 08007, Barcelona, Barcelona, situado en el distrito de Eixample, en la planta 4. Es un piso amueblado que tiene 145 m2 de los cuales 137 m2 son útiles y dispone de 3 habitaciones y 2 baños.  Incluye cocina amueblada, cocina equipada y air...","De Catalunya, Eixample",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado-internet/157743753/d,3 habs.,2 baños,145 m²,
157743747,2020-11-02 19:00:53,880,"piso en calle consel de cent, cuenta con 85m2, 3 habitaciones, 1 baño, salon y cocina. llamar al 934 15 00 48","Carrer del Consell de Cent, Eixample",Piso,932 995 389,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/sagrada-familia/157743747/d,3 habs.,1 baño,85 m²,
157743743,2020-11-02 19:00:53,1080,"Este piso se encuentra en Carrer de Sant Pere Més Baix, 08003, Barcelona, Barcelona, en la planta 2. Es un piso amueblado que tiene 65 m2 y dispone de 2 habitaciones y 1 baños.  Se trata de un inmueble exterior. Dispone de balcón, ascensor y cocina equipada y incluye internet.","Carrer de Sant Pere Més Baix, Ciutat Vella",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado-internet/157743743/d,2 habs.,1 baño,65 m²,con ascensor
157743742,2020-11-02 19:00:53,4000,"Magnífico piso junto a Avda. Diagonal, recién reformado,   totalmente amueblado, con muebles de diseño y alta calidad, con terraza de 16m2. Situado en finca con servicio de portería y ascensor.   Consta de un gran Salón-Comedor, con salida a la terraza de 16 m2 con sol de tarde. Cocina americana...",Sarrià - Sant Gervasi,Piso,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-parking-terraza-ascensor-amueblado/157743742/d,5 habs.,4 baños,300 m²,con ascensor y terraza
157743740,2020-11-02 19:00:53,570,"Studio de un ambiente, muy luminoso, muy buena zona, amueblado, 30 euros gastos comunitarios.","Gran Via de Les Corts Catalanes, 562, Eixample",Apartamento,932 995 674,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor/157743740/d,,,25 m²,con ascensor
157743738,2020-11-02 19:00:53,950,Piso con terraza al lado de la Sagrada Familia. Situado en una zona con todos los servicios necesarios. Metro Sagrada Familia (azul y lila) a 20 metros del piso.,"Carrer de Sardenya, 311, Eixample",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-ascensor-amueblado/157743738/d,1 hab.,1 baño,59 m²,con ascensor y terraza
157743668,2020-11-02 19:00:53,1150,"Este piso se encuentra en Carrer del Carme, 08034, Barcelona, Barcelona, en la planta 2. Es un piso amueblado que tiene 85 m2 y dispone de 2 habitaciones y 1 baños.  Dispone de ascensor y cocina equipada y dispone de terraza y internet.","Carrer del Carme, Ciutat Vella",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado-internet/157743668/d,2 habs.,1 baño,85 m²,con ascensor y terraza
157743666,2020-11-02 19:00:53,700,Magnifico Ático con terraza privada. Amueblado. Dispone de 1 habitaciones doble exterior muy luminosa. Aire Acondicionado. Salón amplio con acceso directo a la terraza. Cocina en perfecto estado. Baño completo reformado con bañera. Vistas a la ciudad. Calle muy tranquila y a escasos metros de la ...,"Carrer de Finestrelles, Sant Andreu",Piso,932 992 519,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-amueblado/157743666/d,1 hab.,1 baño,45 m²,con terraza
157743664,2020-11-02 19:00:53,925,"Ático dúplex con terraza en alquiler en el Born, Barcelona ALQUILER TEMPORAL Luminoso ático de 70 m2 con tres terrazas en una finca sin ascensor en una preciosa calle del Born. Una cuarta planta, tipo dúplex, en buen estado y preparada para entrar a vivir. En la planta baja hay un diáfano salón ...",Ciutat Vella,Ático,932 938 374,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-terraza-patio-amueblado-no-amueblado/157743664/d,1 hab.,1 baño,70 m²,con terraza
157743655,2020-11-02 19:00:53,1150,"En el céntrico barrio de Galvany, cerca de comercios y servicios y muy bien comunicado, se encuentra éste confortable y práctico apartamento de 75m2. Cuenta con una agradable zona de estar y comedor con vistas a la calle y luz natural. Está dividido en zona de día y noche y tiene dos dormitorios ...",Sarrià - Sant Gervasi,Piso,932 829 126,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-amueblado/157743655/d,2 habs.,1 baño,75 m²,
157743379,2020-11-02 19:00:53,1100,"Este piso se encuentra en Carrer del Carme, 08034, Barcelona, Barcelona. Es un piso amueblado que tiene 0 m2 .  Incluye ascensor y cocina equipada y tiene terraza y internet.","Carrer del Carme, Ciutat Vella",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado-internet/157743379/d,1 hab.,1 baño,75 m²,con ascensor y terraza
157743339,2020-11-02 19:00:53,1090,"Este piso se encuentra en Carrer d'Aragó, 08013, Barcelona, Barcelona, situado en el distrito de example, en la planta 5. Es un apartamento luminoso y amueblado que tiene 85 m2 de los cuales 80 m2 son útiles y dispone de 2 habitaciones y 1 baños.  Tiene cocina amueblada, cocina equipada y aire ...","Carrer D'aragó, Eixample",Apartamento,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157743339/d,2 habs.,1 baño,85 m²,
157743302,2020-11-02 19:00:53,1200,"Este piso reformado se encuentra en Carrer del Carme, 08034, Barcelona, Barcelona, en la planta 3. Es un piso amueblado que tiene 80 m2 y dispone de 2 habitaciones y 1 baños.  Tiene ascensor y dispone de terraza y internet.","Carrer del Carme, Ciutat Vella",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-ascensor-amueblado-internet/157743302/d,2 habs.,1 baño,80 m²,con ascensor y terraza
157743289,2020-11-02 19:00:53,900,"Piso tipo loft de 100 m2 reformado de diseño situado a junto a ramblas, mercat de la boqueria y teatre liceu.  el piso consta de: hab. 1 doble con divisiones móviles tipo stores, baño  cocina independiente   comedor muy amplio ( salón-comedor de 30 m2) 1 habitaciones dobles terraza descubie...","Hospital, Ciutat Vella",Piso,932 511 267,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/ascensor-amueblado/157743289/d,1 hab.,1 baño,100 m²,con ascensor
157743288,2020-11-02 19:00:53,975,"En el corazon del Born en una calle muy tranquila y libre de ruidos, luminoso con ascensor, salón-comedor con cocina americana y salida al balcón  el piso consta de: Salon comedor con cocina americana y salida al balcón 2 habitaciones 1 doble 1 individual Baño completo con bañera Pasillo ...","Oli, Ciutat Vella",Piso,932 511 267,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-ascensor-amueblado/157743288/d,,,76 m²,con ascensor
157743280,2020-11-02 19:00:53,1250,"Este piso se encuentra en Carrer de Viladomat, 08015, Barcelona, Barcelona, situado en el distrito de Sant Antoni, en la planta 3. Es un apartamento luminoso y amueblado que tiene 71 m2 de los cuales 66 m2 son útiles y dispone de 2 habitaciones y 1 baños.  Dispone de cocina amueblada y aire aco...","Carrer de Viladomat, Eixample",Apartamento,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157743280/d,2 habs.,1 baño,71 m²,
157743249,2020-11-02 19:00:53,1450,"Este piso se encuentra en Carrer de Salvà, 08004, Barcelona, Barcelona, en la planta 3. Es un piso amueblado que tiene 90 m2 y dispone de 3 habitaciones y 2 baños.  Se trata de un inmueble exterior. Incluye balcón y dispone de internet.","Carrer de Salvà, Sants - Montjuïc",Piso,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/amueblado-internet/157743249/d,3 habs.,2 baños,90 m²,
157569790,2020-11-02 19:00:53,1395,PLANTA BAJA NUEVA A ESTRENAR AMUEBLADA NO SE ADMITEN MASCOTAS  CERCA DE LA PLAYA  2 CENTROS COMERCIALES A POCA DISTANCIA  SOLO PARTICULARES UBICACIÓN MUY BUENA,"Carrer de Lope de Vega, 117, Sant Martí",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/terraza-trastero-ascensor-patio-amueblado-television/157569790/d,4 habs.,2 baños,110 m²,con ascensor y terraza
157743224,2020-11-02 19:00:53,550,"Este piso diáfano se encuentra en Carrer del Mar, 08003, Barcelona, Barcelona, situado en el distrito de barceloneta , en la planta bajo. Es un apartamento amueblado que tiene 35 m2 y dispone de 1 habitaciones y 1 baños.  Se trata de un estudio. Tiene cocina amueblada, cocina equipada y aire ac...","Carrer del Mar, Ciutat Vella",Estudio,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-amueblado/157743224/d,1 hab.,1 baño,35 m²,
157743218,2020-11-02 19:00:53,1200,"ESPECTACULAR PISO DE ALTO STANDING EN EL EIXAMPLE SE TRATA DE UN PISO DE 71M2, 2 HABITACIONES DOBLES,  2 BAÑOS (1 EN SUITE), COCINA TOTALMENTE EQUIPADA Y SALÓN-COMEDOR MUY LUMINOSO CON SALIDA A BALCÓN EXTERIOR A CALLE.  RECIÉN REFORMADO CON MUCHO GUSTO Y AMUEBLADO CON MUEBLES DE ALTA CALIDAD. ...","Consell de Cent, Eixample",Piso,932 513 614,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-amueblado/157743218/d,2 habs.,2 baños,71 m²,con ascensor
157505276,2020-11-02 19:00:53,990,"ABSTENIR-SE AGÈNCIES  Pis de 63 m^2 útils i 40 m^2 de pati situat al districte de Gràcia, barri de la la Salut.  Aquesta llar està reformada, disposa de llum natural a totes les estàncies, té 2 habitacions, lavabo, cuina-office, un ampli menjador amb vistes al Tibidabo, al Garraf, al Port i Montj...","Avinguda del Coll del Portell, Gràcia",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/calefaccion-terraza-patio-amueblado/157505276/d,2 habs.,1 baño,63 m²,con terraza
157743208,2020-11-02 19:00:53,990,"Este piso se encuentra en Carrer de Valldonzella, 08001, Barcelona, Barcelona, situado en el distrito de Raval, en la planta 3. Es un apartamento luminoso que tiene 61 m2 de los cuales 60 m2 son útiles y dispone de 2 habitaciones y 1 baños.  Se trata de un inmueble céntrico. Dispone de balcón, ...","Carrer de Valldonzella, Ciutat Vella",Apartamento,932 511 248,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/internet/157743208/d,2 habs.,1 baño,61 m²,
157658390,2020-11-02 19:00:53,1612,"Piso en Avda Sarriá con Josep Tarradellas a 200 metros de la plaza Francesc Maciá, Turó Park. El piso consta de 135 m² distribuidos en 4 dormitorios, 2 baños completos, uno con bañera y el otro con plato de ducha, amplio salón, cocinaoffice, lavadero, calefacción de gas y aire acondicionado. El p...","Avinguda de Sarrià, 41, Eixample",Piso,,https://www.fotocasa.es/es/alquiler/vivienda/barcelona-capital/aire-acondicionado-calefaccion-ascensor-no-amueblado/157658390/d,4 habs.,2 baños,135 m²,con ascensor
